2.242500000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.242500000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.160000000000000000e+02 2.220000000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.182500000000000000e+02 2.197500000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.152500000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.152500000000000000e+02 2.152500000000000000e+02 2.145000000000000000e+02 2.145000000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.235000000000000000e+02 2.250000000000000000e+02 2.272500000000000000e+02 2.280000000000000000e+02 2.280000000000000000e+02 2.287500000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.325000000000000000e+02 2.325000000000000000e+02 2.287500000000000000e+02 2.325000000000000000e+02 2.310000000000000000e+02 2.317500000000000000e+02 2.310000000000000000e+02 2.317500000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.355000000000000000e+02 2.370000000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.332500000000000000e+02 2.317500000000000000e+02 2.310000000000000000e+02 2.302500000000000000e+02 2.310000000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.340000000000000000e+02
2.235000000000000000e+02 2.235000000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.227500000000000000e+02 2.197500000000000000e+02 2.197500000000000000e+02 2.227500000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.190000000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.175000000000000000e+02 2.190000000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.137500000000000000e+02 2.152500000000000000e+02 2.137500000000000000e+02 2.160000000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.265000000000000000e+02 2.287500000000000000e+02 2.272500000000000000e+02 2.272500000000000000e+02 2.302500000000000000e+02 2.310000000000000000e+02 2.310000000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.287500000000000000e+02 2.287500000000000000e+02 2.287500000000000000e+02 2.310000000000000000e+02 2.325000000000000000e+02 2.332500000000000000e+02 2.332500000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.355000000000000000e+02 2.377500000000000000e+02 2.362500000000000000e+02 2.362500000000000000e+02 2.332500000000000000e+02 2.325000000000000000e+02 2.317500000000000000e+02 2.317500000000000000e+02 2.325000000000000000e+02 2.317500000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.347500000000000000e+02 2.317500000000000000e+02
2.235000000000000000e+02 2.227500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.235000000000000000e+02 2.235000000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.220000000000000000e+02 2.205000000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.175000000000000000e+02 2.197500000000000000e+02 2.182500000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.145000000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.152500000000000000e+02 2.160000000000000000e+02 2.145000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.145000000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.242500000000000000e+02 2.272500000000000000e+02 2.295000000000000000e+02 2.287500000000000000e+02 2.272500000000000000e+02 2.265000000000000000e+02 2.272500000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.295000000000000000e+02 2.287500000000000000e+02 2.302500000000000000e+02 2.317500000000000000e+02 2.317500000000000000e+02 2.317500000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.362500000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.332500000000000000e+02 2.325000000000000000e+02 2.317500000000000000e+02 2.332500000000000000e+02 2.332500000000000000e+02 2.347500000000000000e+02 2.370000000000000000e+02 2.340000000000000000e+02 2.332500000000000000e+02
2.212500000000000000e+02 2.242500000000000000e+02 2.235000000000000000e+02 2.205000000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.205000000000000000e+02 2.220000000000000000e+02 2.227500000000000000e+02 2.212500000000000000e+02 2.190000000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.122500000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.160000000000000000e+02 2.137500000000000000e+02 2.152500000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.152500000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.145000000000000000e+02 2.152500000000000000e+02 2.145000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.220000000000000000e+02 2.227500000000000000e+02 2.227500000000000000e+02 2.257500000000000000e+02 2.272500000000000000e+02 2.287500000000000000e+02 2.295000000000000000e+02 2.280000000000000000e+02 2.280000000000000000e+02 2.280000000000000000e+02 2.287500000000000000e+02 2.302500000000000000e+02 2.280000000000000000e+02 2.280000000000000000e+02 2.287500000000000000e+02 2.280000000000000000e+02 2.302500000000000000e+02 2.317500000000000000e+02 2.310000000000000000e+02 2.310000000000000000e+02 2.325000000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.370000000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.332500000000000000e+02 2.325000000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.355000000000000000e+02 2.340000000000000000e+02 2.325000000000000000e+02
2.242500000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.197500000000000000e+02 2.190000000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.190000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.152500000000000000e+02 2.137500000000000000e+02 2.145000000000000000e+02 2.160000000000000000e+02 2.145000000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.250000000000000000e+02 2.265000000000000000e+02 2.265000000000000000e+02 2.265000000000000000e+02 2.265000000000000000e+02 2.272500000000000000e+02 2.272500000000000000e+02 2.265000000000000000e+02 2.280000000000000000e+02 2.280000000000000000e+02 2.272500000000000000e+02 2.250000000000000000e+02 2.272500000000000000e+02 2.287500000000000000e+02 2.295000000000000000e+02 2.280000000000000000e+02 2.287500000000000000e+02 2.295000000000000000e+02 2.317500000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.370000000000000000e+02 2.347500000000000000e+02 2.362500000000000000e+02 2.370000000000000000e+02 2.347500000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.347500000000000000e+02
2.235000000000000000e+02 2.242500000000000000e+02 2.220000000000000000e+02 2.197500000000000000e+02 2.227500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.190000000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.197500000000000000e+02 2.220000000000000000e+02 2.197500000000000000e+02 2.175000000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.197500000000000000e+02 2.190000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.137500000000000000e+02 2.145000000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.130000000000000000e+02 2.137500000000000000e+02 2.152500000000000000e+02 2.152500000000000000e+02 2.152500000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.220000000000000000e+02 2.242500000000000000e+02 2.257500000000000000e+02 2.257500000000000000e+02 2.242500000000000000e+02 2.257500000000000000e+02 2.250000000000000000e+02 2.272500000000000000e+02 2.272500000000000000e+02 2.272500000000000000e+02 2.250000000000000000e+02 2.265000000000000000e+02 2.272500000000000000e+02 2.272500000000000000e+02 2.280000000000000000e+02 2.265000000000000000e+02 2.257500000000000000e+02 2.280000000000000000e+02 2.295000000000000000e+02 2.280000000000000000e+02 2.287500000000000000e+02 2.310000000000000000e+02 2.332500000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.370000000000000000e+02 2.362500000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.370000000000000000e+02 2.355000000000000000e+02 2.332500000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02
2.227500000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.220000000000000000e+02 2.220000000000000000e+02 2.205000000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.212500000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.227500000000000000e+02 2.197500000000000000e+02 2.197500000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.145000000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.130000000000000000e+02 2.137500000000000000e+02 2.145000000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.220000000000000000e+02 2.242500000000000000e+02 2.235000000000000000e+02 2.235000000000000000e+02 2.235000000000000000e+02 2.250000000000000000e+02 2.242500000000000000e+02 2.250000000000000000e+02 2.265000000000000000e+02 2.250000000000000000e+02 2.242500000000000000e+02 2.250000000000000000e+02 2.257500000000000000e+02 2.257500000000000000e+02 2.257500000000000000e+02 2.272500000000000000e+02 2.257500000000000000e+02 2.272500000000000000e+02 2.302500000000000000e+02 2.295000000000000000e+02 2.295000000000000000e+02 2.325000000000000000e+02 2.347500000000000000e+02 2.362500000000000000e+02 2.355000000000000000e+02 2.370000000000000000e+02 2.355000000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.332500000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.377500000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.362500000000000000e+02
2.257500000000000000e+02 2.242500000000000000e+02 2.227500000000000000e+02 2.182500000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.190000000000000000e+02 2.212500000000000000e+02 2.205000000000000000e+02 2.227500000000000000e+02 2.175000000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.227500000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.197500000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.160000000000000000e+02 2.115000000000000000e+02 2.145000000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.235000000000000000e+02 2.250000000000000000e+02 2.257500000000000000e+02 2.227500000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.250000000000000000e+02 2.250000000000000000e+02 2.235000000000000000e+02 2.250000000000000000e+02 2.265000000000000000e+02 2.280000000000000000e+02 2.272500000000000000e+02 2.310000000000000000e+02 2.310000000000000000e+02 2.332500000000000000e+02 2.347500000000000000e+02 2.355000000000000000e+02 2.370000000000000000e+02 2.370000000000000000e+02 2.377500000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.377500000000000000e+02 2.377500000000000000e+02 2.347500000000000000e+02 2.347500000000000000e+02 2.362500000000000000e+02
2.265000000000000000e+02 2.257500000000000000e+02 2.227500000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.190000000000000000e+02 2.212500000000000000e+02 2.235000000000000000e+02 2.197500000000000000e+02 2.205000000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.197500000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.212500000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.160000000000000000e+02 2.182500000000000000e+02 2.152500000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.152500000000000000e+02 2.167500000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.122500000000000000e+02 2.130000000000000000e+02 2.160000000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.160000000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.220000000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.235000000000000000e+02 2.265000000000000000e+02 2.257500000000000000e+02 2.235000000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.257500000000000000e+02 2.257500000000000000e+02 2.280000000000000000e+02 2.317500000000000000e+02 2.332500000000000000e+02 2.362500000000000000e+02 2.355000000000000000e+02 2.355000000000000000e+02 2.370000000000000000e+02 2.377500000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.347500000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.362500000000000000e+02 2.370000000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.347500000000000000e+02
2.265000000000000000e+02 2.250000000000000000e+02 2.220000000000000000e+02 2.235000000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.182500000000000000e+02 2.197500000000000000e+02 2.197500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.205000000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.182500000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.160000000000000000e+02 2.130000000000000000e+02 2.130000000000000000e+02 2.160000000000000000e+02 2.160000000000000000e+02 2.190000000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.197500000000000000e+02 2.205000000000000000e+02 2.197500000000000000e+02 2.205000000000000000e+02 2.227500000000000000e+02 2.242500000000000000e+02 2.250000000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.250000000000000000e+02 2.250000000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.257500000000000000e+02 2.257500000000000000e+02 2.287500000000000000e+02 2.302500000000000000e+02 2.310000000000000000e+02 2.325000000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.347500000000000000e+02 2.377500000000000000e+02 2.377500000000000000e+02 2.362500000000000000e+02 2.362500000000000000e+02 2.340000000000000000e+02 2.332500000000000000e+02 2.302500000000000000e+02 2.332500000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.362500000000000000e+02 2.332500000000000000e+02 2.325000000000000000e+02 2.332500000000000000e+02
2.272500000000000000e+02 2.257500000000000000e+02 2.250000000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.220000000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.197500000000000000e+02 2.197500000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.205000000000000000e+02 2.152500000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.182500000000000000e+02 2.197500000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.160000000000000000e+02 2.137500000000000000e+02 2.130000000000000000e+02 2.122500000000000000e+02 2.145000000000000000e+02 2.152500000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.227500000000000000e+02 2.242500000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.250000000000000000e+02 2.265000000000000000e+02 2.287500000000000000e+02 2.265000000000000000e+02 2.280000000000000000e+02 2.287500000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.310000000000000000e+02 2.340000000000000000e+02 2.347500000000000000e+02 2.377500000000000000e+02 2.377500000000000000e+02 2.370000000000000000e+02 2.347500000000000000e+02 2.325000000000000000e+02 2.332500000000000000e+02 2.325000000000000000e+02 2.325000000000000000e+02 2.325000000000000000e+02 2.347500000000000000e+02 2.332500000000000000e+02 2.325000000000000000e+02 2.310000000000000000e+02 2.310000000000000000e+02
2.280000000000000000e+02 2.257500000000000000e+02 2.265000000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.242500000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.205000000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.137500000000000000e+02 2.190000000000000000e+02 2.167500000000000000e+02 2.145000000000000000e+02 2.145000000000000000e+02 2.145000000000000000e+02 2.175000000000000000e+02 2.152500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.145000000000000000e+02 2.130000000000000000e+02 2.130000000000000000e+02 2.137500000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.182500000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.197500000000000000e+02 2.220000000000000000e+02 2.235000000000000000e+02 2.242500000000000000e+02 2.235000000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.242500000000000000e+02 2.265000000000000000e+02 2.287500000000000000e+02 2.302500000000000000e+02 2.302500000000000000e+02 2.325000000000000000e+02 2.340000000000000000e+02 2.317500000000000000e+02 2.310000000000000000e+02 2.340000000000000000e+02 2.362500000000000000e+02 2.385000000000000000e+02 2.362500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.325000000000000000e+02 2.325000000000000000e+02 2.317500000000000000e+02 2.332500000000000000e+02 2.310000000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.317500000000000000e+02 2.325000000000000000e+02 2.332500000000000000e+02
2.272500000000000000e+02 2.272500000000000000e+02 2.272500000000000000e+02 2.265000000000000000e+02 2.220000000000000000e+02 2.235000000000000000e+02 2.212500000000000000e+02 2.227500000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.190000000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.197500000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.160000000000000000e+02 2.175000000000000000e+02 2.145000000000000000e+02 2.152500000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.130000000000000000e+02 2.137500000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.145000000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.160000000000000000e+02 2.130000000000000000e+02 2.107500000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.227500000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.220000000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.212500000000000000e+02 2.197500000000000000e+02 2.197500000000000000e+02 2.197500000000000000e+02 2.227500000000000000e+02 2.257500000000000000e+02 2.280000000000000000e+02 2.287500000000000000e+02 2.325000000000000000e+02 2.370000000000000000e+02 2.362500000000000000e+02 2.377500000000000000e+02 2.355000000000000000e+02 2.332500000000000000e+02 2.340000000000000000e+02 2.377500000000000000e+02 2.385000000000000000e+02 2.355000000000000000e+02 2.325000000000000000e+02 2.317500000000000000e+02 2.317500000000000000e+02 2.310000000000000000e+02 2.325000000000000000e+02 2.325000000000000000e+02 2.317500000000000000e+02 2.355000000000000000e+02 2.355000000000000000e+02 2.332500000000000000e+02 2.317500000000000000e+02 2.317500000000000000e+02
2.250000000000000000e+02 2.257500000000000000e+02 2.235000000000000000e+02 2.235000000000000000e+02 2.242500000000000000e+02 2.250000000000000000e+02 2.227500000000000000e+02 2.235000000000000000e+02 2.212500000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.220000000000000000e+02 2.175000000000000000e+02 2.197500000000000000e+02 2.220000000000000000e+02 2.235000000000000000e+02 2.242500000000000000e+02 2.197500000000000000e+02 2.175000000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.175000000000000000e+02 2.167500000000000000e+02 2.190000000000000000e+02 2.167500000000000000e+02 2.122500000000000000e+02 2.160000000000000000e+02 2.152500000000000000e+02 2.152500000000000000e+02 2.160000000000000000e+02 2.167500000000000000e+02 2.160000000000000000e+02 2.130000000000000000e+02 2.130000000000000000e+02 2.130000000000000000e+02 2.137500000000000000e+02 2.152500000000000000e+02 2.137500000000000000e+02 2.152500000000000000e+02 2.167500000000000000e+02 2.190000000000000000e+02 2.197500000000000000e+02 2.212500000000000000e+02 2.220000000000000000e+02 2.227500000000000000e+02 2.220000000000000000e+02 2.205000000000000000e+02 2.190000000000000000e+02 2.205000000000000000e+02 2.212500000000000000e+02 2.205000000000000000e+02 2.182500000000000000e+02 2.205000000000000000e+02 2.205000000000000000e+02 2.235000000000000000e+02 2.272500000000000000e+02 2.302500000000000000e+02 2.355000000000000000e+02 2.385000000000000000e+02 2.347500000000000000e+02 2.347500000000000000e+02 2.340000000000000000e+02 2.325000000000000000e+02 2.340000000000000000e+02 2.355000000000000000e+02 2.362500000000000000e+02 2.340000000000000000e+02 2.325000000000000000e+02 2.310000000000000000e+02 2.317500000000000000e+02 2.325000000000000000e+02 2.317500000000000000e+02 2.325000000000000000e+02 2.310000000000000000e+02 2.340000000000000000e+02 2.340000000000000000e+02 2.317500000000000000e+02 2.310000000000000000e+02 2.302500000000000000e+02
